FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
170801;0000;;;5,84;
170802;0000;;;6,34;
170803;0000;;;5,57;
170804;0000;;;5,22;
170805;0000;;;4,45;
170806;0000;;;6,88;
170807;0000;;;6,73;
170808;0000;;;5,85;
170809;0000;;;4,8;
170810;0000;;;3,77;
170811;0000;;;5,14;
170812;0000;;;4,39;
170813;0000;;;6,47;
170814;0000;;;5,38;
170815;0000;;;5,21;
170816;0000;;;5,41;
170817;0000;;;6,6;
170818;0000;;;4,58;
170819;0000;;;4,01;
170820;0000;;;4,95;
170821;0000;;;6,04;
170822;0000;;;3,51;
170823;0000;;;4,06;
170824;0000;;;4,19;
170825;0000;;;5,67;
170826;0000;;;5,15;
170827;0000;;;4,25;
170828;0000;;;6,13;
170829;0000;;;4,1;
170830;0000;;;6,37;
170831;0000;;;6,82;
170901;0000;;;4,72;
170902;0000;;;5,36;
170903;0000;;;4,68;
170904;0000;;;4,77;
170905;0000;;;5,4;
170906;0000;;;4,57;
170907;0000;;;4,33;
170908;0000;;;3,69;
170909;0000;;;4,53;
170910;0000;;;3,81;
170911;0000;;;3,79;
170912;0000;;;3,18;
170913;0000;;;3,96;
170914;0000;;;3,78;
170915;0000;;;4,36;
170916;0000;;;6,07;
170917;0000;;;4,96;
170918;0000;;;3,95;
170919;0000;;;3,5;
170920;0000;;;3,09;
170921;0000;;;3,85;
170922;0000;;;4,1;
170923;0000;;;3,68;
170924;0000;;;3,34;
170925;0000;;;4,11;
170926;0000;;;3,68;
170927;0000;;;3,95;
170928;0000;;;4,53;
170929;0000;;;4,62;
170930;0000;;;4,01;
171001;0000;;;3,09;
171002;0000;;;3,53;
171003;0000;;;4,3;
171004;0000;;;4,76;
171005;0000;;;3,62;
171006;0000;;;3,91;
171007;0000;;;3,13;
171008;0000;;;2,86;
171009;0000;;;2,76;
171010;0000;;;3,25;
171011;0000;;;3,29;
171012;0000;;;3,45;
171013;0000;;;4,14;
171014;0000;;;3,43;
171015;0000;;;3,28;
171016;0000;;;3,26;
171017;0000;;;3,64;
171018;0000;;;4,59;
171019;0000;;;5,01;
171020;0000;;;3,91;
171021;0000;;;4,78;
171022;0000;;;4,71;
171023;0000;;;4,98;
171024;0000;;;3,76;
171025;0000;;;3,23;
171026;0000;;;3,01;
171027;0000;;;3,62;
171028;0000;;;3,05;
171029;0000;;;2,86;
171030;0000;;;3,07;
171031;0000;;;4,39;
171101;0000;;;5,2;
171102;0000;;;3,5;
171103;0000;;;3,8;
171104;0000;;;4,71;
171105;0000;;;3,8;
171106;0000;;;3,36;
171107;0000;;;2,9;
171108;0000;;;3,12;
171109;0000;;;3,1;
171110;0000;;;3,62;
171111;0000;;;3,03;
171112;0000;;;3,18;
171113;0000;;;2,82;
171114;0000;;;3,67;
171115;0000;;;2,61;
171116;0000;;;2,94;
171117;0000;;;3,39;
171118;0000;;;4,44;
171119;0000;;;3,42;
171120;0000;;;3,62;
171121;0000;;;4,2;
171122;0000;;;3,91;
171123;0000;;;3,13;
171124;0000;;;2,91;
171125;0000;;;3,56;
171126;0000;;;3;
171127;0000;;;3;
171128;0000;;;2,7;
171129;0000;;;3,17;
171130;0000;;;3,83;
171201;0000;;;2,44;
171202;0000;;;2,6;
171203;0000;;;2,78;
171204;0000;;;3,86;
171205;0000;;;2,74;
171206;0000;;;2,6;
171207;0000;;;3,57;
171208;0000;;;3;
171209;0000;;;3,76;
171210;0000;;;3,25;
171211;0000;;;2,75;
171212;0000;;;2,8;
171213;0000;;;3,22;
171214;0000;;;3,42;
171215;0000;;;3,33;
171216;0000;;;3,18;
171217;0000;;;3,08;
171218;0000;;;3,16;
171219;0000;;;2,83;
171220;0000;;;2,84;
171221;0000;;;3,03;
171222;0000;;;3,34;
171223;0000;;;3,26;
171224;0000;;;3,14;
171225;0000;;;3,24;
171226;0000;;;3,22;
171227;0000;;;2,71;
171228;0000;;;2,81;
171229;0000;;;2,65;
171230;0000;;;3,03;
171231;0000;;;2,98;
180101;0000;;;2,94;
180102;0000;;;3,46;
180103;0000;;;3,89;
180104;0000;;;3,15;
180105;0000;;;2,58;
180106;0000;;;3,42;
180107;0000;;;2,82;
180108;0000;;;3,51;
180109;0000;;;3,56;
180110;0000;;;2,84;
180111;0000;;;2,53;
180112;0000;;;2,78;
180113;0000;;;2,91;
180114;0000;;;2,63;
180115;0000;;;2,66;
180116;0000;;;2,86;
180117;0000;;;3,3;
180118;0000;;;2,96;
180119;0000;;;2,93;
180120;0000;;;2,6;
180121;0000;;;2,87;
180122;0000;;;3,45;
180123;0000;;;2,55;
180124;0000;;;3,59;
180125;0000;;;2,9;
180126;0000;;;2,92;
180127;0000;;;3,44;
180128;0000;;;3,26;
180129;0000;;;2,66;
180130;0000;;;2,83;
180131;0000;;;3,39;
180201;0000;;;3,75;
180202;0000;;;3,14;
180203;0000;;;2,56;
180204;0000;;;3,36;
180205;0000;;;2,62;
180206;0000;;;2,51;
180207;0000;;;2,55;
180208;0000;;;2,53;
180209;0000;;;3,24;
180210;0000;;;3,4;
180211;0000;;;3,78;
180212;0000;;;3,72;
180213;0000;;;3,69;
180214;0000;;;4,1;
180215;0000;;;3,43;
180216;0000;;;3,77;
180217;0000;;;3,74;
180218;0000;;;3,15;
180219;0000;;;2,83;
180220;0000;;;;
180221;0000;;;3,3;
180222;0000;;;2,23;
180223;0000;;;2,56;
180224;0000;;;1,93;
180225;0000;;;2,31;
180226;0000;;;2,81;
180227;0000;;;2,24;
180228;0000;;;1,79;
180301;0000;;;2,22;
180302;0000;;;2,75;
180303;0000;;;2;
180304;0000;;;2,35;
180305;0000;;;2,33;
180306;0000;;;2,76;
180307;0000;;;2,46;
180308;0000;;;2,4;
180309;0000;;;3,46;
180310;0000;;;2,25;
180311;0000;;;2,5;
180312;0000;;;2,77;
180313;0000;;;2,55;
180314;0000;;;2,57;
180315;0000;;;3,21;
180316;0000;;;3,45;
180317;0000;;;2,99;
180318;0000;;;1,91;
180319;0000;;;2,98;
180320;0000;;;4,28;
180321;0000;;;4,67;
180322;0000;;;2,9;
180323;0000;;;3,09;
180324;0000;;;2,56;
180325;0000;;;2,95;
180326;0000;;;2,83;
180327;0000;;;3,26;
180328;0000;;;2,4;
180329;0000;;;3,69;
180330;0000;;;2,69;
180331;0000;;;1,86;
180401;0000;;;3,2;
180402;0000;;;2,26;
180403;0000;;;2,41;
180404;0000;;;3,07;
180405;0000;;;3,3;
180406;0000;;;1,74;
180407;0000;;;2,07;
180408;0000;;;3,38;
180409;0000;;;3,36;
180410;0000;;;3,67;
180411;0000;;;2,74;
180412;0000;;;2,77;
180413;0000;;;3,66;
180414;0000;;;3,64;
180415;0000;;;4,26;
180416;0000;;;2,54;
180417;0000;;;2,86;
180418;0000;;;3,1;
180419;0000;;;3,13;
180420;0000;;;3,53;
180421;0000;;;3,88;
180422;0000;;;3,11;
180423;0000;;;3,21;
180424;0000;;;3,26;
180425;0000;;;4,34;
180426;0000;;;4,82;
180427;0000;;;3,18;
180428;0000;;;3,87;
180429;0000;;;2,81;
180430;0000;;;3,11;
180501;0000;;;3,72;
180502;0000;;;3,49;
180503;0000;;;3,3;
180504;0000;;;3,74;
180505;0000;;;3,78;
180506;0000;;;2,69;
180507;0000;;;2,6;
180508;0000;;;2,87;
180509;0000;;;4,29;
180510;0000;;;4,01;
180511;0000;;;4,31;
180512;0000;;;3,58;
180513;0000;;;3,32;
180514;0000;;;4,15;
180515;0000;;;4,4;
180516;0000;;;3,96;
180517;0000;;;3,78;
180518;0000;;;3,45;
180519;0000;;;4,38;
180520;0000;;;4,05;
180521;0000;;;3,26;
180522;0000;;;4,17;
180523;0000;;;3,7;
180524;0000;;;5,19;
180525;0000;;;4,52;
180526;0000;;;4,26;
180527;0000;;;5,25;
180528;0000;;;4,44;
180529;0000;;;1,47;
180530;0000;;;1,41;
180531;0000;;;2,32;
180601;0000;;;3,02;
180602;0000;;;3,24;
180603;0000;;;3,43;
180604;0000;;;5,34;
180605;0000;;;6,77;
180606;0000;;;3,94;
180607;0000;;;4,46;
180608;0000;;;4,78;
180609;0000;;;;
180610;0000;;;;
180611;0000;;;3,09;
180612;0000;;;3,09;
180613;0000;;;3,68;
180614;0000;;;4,51;
180615;0000;;;5,29;
180616;0000;;;5,25;
180617;0000;;;4,82;
180618;0000;;;4,77;
180619;0000;;;4,33;
180620;0000;;;4,32;
180621;0000;;;4,98;
180622;0000;;;4,36;
180623;0000;;;5,37;
180624;0000;;;3,5;
180625;0000;;;3,8;
180626;0000;;;4,65;
180627;0000;;;4,33;
180628;0000;;;3,38;
180629;0000;;;4,24;
180630;0000;;;3,75;
180701;0000;;;3,26;
180702;0000;;;3,13;
180703;0000;;;2,91;
180704;0000;;;2,65;
180705;0000;;;2,66;
180706;0000;;;2,49;
180707;0000;;;3,05;
180708;0000;;;3,77;
180709;0000;;;4,13;
180710;0000;;;3,56;
180711;0000;;;3,25;
180712;0000;;;4,23;
180713;0000;;;4,28;
180714;0000;;;3,67;
180715;0000;;;2,69;
180716;0000;;;3,67;
180717;0000;;;2,92;
180718;0000;;;2,83;
180719;0000;;;3,43;
180720;0000;;;3,98;
180721;0000;;;4,98;
180722;0000;;;2,93;
180723;0000;;;4,01;
180724;0000;;;4,22;
180725;0000;;;4,28;
180726;0000;;;4,17;
180727;0000;;;4,16;
180728;0000;;;4,07;
180729;0000;;;4,45;
180730;0000;;;4,45;
180731;0000;;;4,58;
180801;0000;;;4,07;
180802;0000;;;4;
180803;0000;;;3,8;
180804;0000;;;4,51;
180805;0000;;;4,87;
180806;0000;;;3,9;
180807;0000;;;3,33;
180808;0000;;;3,4;
180809;0000;;;3,89;
180810;0000;;;3,97;
180811;0000;;;3,73;
180812;0000;;;3,26;
180813;0000;;;3,01;
180814;0000;;;2,66;
180815;0000;;;3,4;
180816;0000;;;3,41;
180817;0000;;;3,63;
180818;0000;;;2,62;
180819;0000;;;3,1;
180820;0000;;;3,65;
180821;0000;;;4,03;
180822;0000;;;3,87;
180823;0000;;;3,33;
180824;0000;;;2,51;
180825;0000;;;3,26;
180826;0000;;;2,91;
180827;0000;;;3,19;
180828;0000;;;2,54;
180829;0000;;;2,65;
180830;0000;;;2,93;
180831;0000;;;3,37;
180901;0000;;;3,09;
180902;0000;;;3,34;
180903;0000;;;3,58;
180904;0000;;;3,13;
180905;0000;;;2,73;
180906;0000;;;3,07;
180907;0000;;;3,2;
180908;0000;;;3,33;
180909;0000;;;3,36;
180910;0000;;;3,67;
180911;0000;;;3,23;
180912;0000;;;3,31;
180913;0000;;;3,03;
180914;0000;;;3,4;
180915;0000;;;3,08;
180916;0000;;;3,94;
180917;0000;;;3,25;
180918;0000;;;2,83;
180919;0000;;;2,89;
180920;0000;;;3,61;
180921;0000;;;3,61;
180922;0000;;;2,93;
180923;0000;;;2,25;
180924;0000;;;2,43;
180925;0000;;;3,04;
180926;0000;;;3,16;
180927;0000;;;3,29;
180928;0000;;;3,28;
180929;0000;;;2,67;
180930;0000;;;2,33;
181001;0000;;;2,47;
181002;0000;;;2,89;
181003;0000;;;3,18;
181004;0000;;;3,05;
181005;0000;;;2,84;
181006;0000;;;2,81;
181007;0000;;;2,38;
181008;0000;;;2,56;
181009;0000;;;2,35;
181010;0000;;;2,94;
181011;0000;;;2,36;
181012;0000;;;2,31;
181013;0000;;;2,51;
181014;0000;;;2,52;
181015;0000;;;2,6;
181016;0000;;;2,57;
181017;0000;;;2,8;
181018;0000;;;2,58;
181019;0000;;;2,66;
181020;0000;;;2,24;
181021;0000;;;2,37;
181022;0000;;;2,8;
181023;0000;;;2,99;
181024;0000;;;2,71;
181025;0000;;;2,64;
181026;0000;;;2,71;
181027;0000;;;2,53;
181028;0000;;;2,57;
181029;0000;;;2,44;
181030;0000;;;2,29;
181031;0000;;;2,45;
181101;0000;;;2,57;
181102;0000;;;2,58;
181103;0000;;;2,45;
181104;0000;;;2,55;
181105;0000;;;2,61;
181106;0000;;;3,12;
181107;0000;;;2,99;
181108;0000;;;3,42;
181109;0000;;;3,04;
181110;0000;;;2,85;
181111;0000;;;2,6;
181112;0000;;;2,44;
181113;0000;;;2,81;
181114;0000;;;2,5;
181115;0000;;;4,17;
181116;0000;;;2,71;
181117;0000;;;5,7;
181118;0000;;;5,08;
181119;0000;;;3,36;
181120;0000;;;4,64;
181121;0000;;;3,39;
181122;0000;;;2,99;
181123;0000;;;3,84;
181124;0000;;;4,99;
181125;0000;;;3,28;
181126;0000;;;3,5;
181127;0000;;;4,1;
181128;0000;;;2,27;
181129;0000;;;1,79;
181130;0000;;;4,64;
181201;0000;;;2,09;
181202;0000;;;2,05;
181203;0000;;;4,04;
181204;0000;;;3,18;
181205;0000;;;4,57;
181206;0000;;;2,45;
181207;0000;;;3,19;
181208;0000;;;6,37;
181209;0000;;;3,04;
181210;0000;;;2,85;
181211;0000;;;2,83;
181212;0000;;;2,33;
181213;0000;;;2,02;
181214;0000;;;1,41;
181215;0000;;;3,76;
181216;0000;;;;
181217;0000;;;;
181218;0000;;;;
181219;0000;;;3,35;
181220;0000;;;2,82;
181221;0000;;;3,7;
181222;0000;;;1,11;
181223;0000;;;1,43;
181224;0000;;;2,41;
181225;0000;;;4,67;
181226;0000;;;3,89;
181227;0000;;;1,02;
181228;0000;;;1,67;
181229;0000;;;2,32;
181230;0000;;;3,63;
181231;0000;;;2,13;
190101;0000;;;1,78;
190102;0000;;;2,8;
190103;0000;;;3,27;
190104;0000;;;2,32;
190105;0000;;;1,04;
190106;0000;;;4,19;
190107;0000;;;2,18;
190108;0000;;;;
190109;0000;;;3,11;
190110;0000;;;3,31;
190111;0000;;;6,17;
190112;0000;;;3,82;
190113;0000;;;1,87;
190114;0000;;;2,94;
190115;0000;;;3,27;
190116;0000;;;2,12;
190117;0000;;;3,44;
190118;0000;;;2,73;
190119;0000;;;0,89;
190120;0000;;;0,78;
190121;0000;;;1,21;
190122;0000;;;1,41;
190123;0000;;;1,68;
190124;0000;;;0,88;
190125;0000;;;1,93;
190126;0000;;;3,78;
190127;0000;;;0,79;
190128;0000;;;3,65;
190129;0000;;;1,86;
190130;0000;;;4,38;
190131;0000;;;1,35;
190201;0000;;;3,64;
190202;0000;;;3,8;
190203;0000;;;2,73;
190204;0000;;;0,87;
190205;0000;;;1,26;
190206;0000;;;1,22;
190207;0000;;;1,29;
190208;0000;;;4,66;
190209;0000;;;1,55;
190210;0000;;;4,79;
190211;0000;;;5,28;
190212;0000;;;2,64;
190213;0000;;;2,97;
190214;0000;;;4,27;
190215;0000;;;1,26;
190216;0000;;;2,36;
190217;0000;;;6,37;
190218;0000;;;3,69;
190219;0000;;;1,58;
190220;0000;;;2,9;
190221;0000;;;3,76;
190222;0000;;;2,54;
190223;0000;;;2,16;
190224;0000;;;2,56;
190225;0000;;;3,16;
190226;0000;;;5,46;
190227;0000;;;4,35;
190228;0000;;;4,61;
190301;0000;;;3,87;
190302;0000;;;2,3;
190303;0000;;;2,53;
190304;0000;;;4,69;
190305;0000;;;4,98;
190306;0000;;;5,52;
190307;0000;;;3,55;
190308;0000;;;1,85;
190309;0000;;;3,16;
190310;0000;;;3,93;
190311;0000;;;4,54;
190312;0000;;;4,06;
190313;0000;;;5,41;
190314;0000;;;2,93;
190315;0000;;;3,65;
190316;0000;;;3,21;
190317;0000;;;2,63;
190318;0000;;;4,38;
190319;0000;;;5,79;
190320;0000;;;6,26;
190321;0000;;;6,86;
190322;0000;;;6,43;
190323;0000;;;4,18;
190324;0000;;;5,88;
190325;0000;;;3,95;
190326;0000;;;8,05;
190327;0000;;;5,7;
190328;0000;;;6,16;
190329;0000;;;3,7;
190330;0000;;;3,63;
190331;0000;;;3,88;
190401;0000;;;4,02;
190402;0000;;;3,83;
190403;0000;;;2,32;
190404;0000;;;3,27;
190405;0000;;;6,85;
190406;0000;;;12,43;
190407;0000;;;10,01;
190408;0000;;;8,2;
190409;0000;;;5,64;
190410;0000;;;5,26;
190411;0000;;;4,46;
190412;0000;;;5,07;
190413;0000;;;5,82;
190414;0000;;;7,04;
190415;0000;;;8,81;
190416;0000;;;10,75;
190417;0000;;;9,45;
190418;0000;;;10,43;
190419;0000;;;11,68;
190420;0000;;;7,29;
190421;0000;;;9,88;
190422;0000;;;9,24;
190423;0000;;;10,88;
190424;0000;;;13,26;
190425;0000;;;12,26;
190426;0000;;;12,01;
190427;0000;;;10,96;
190428;0000;;;11,32;
190429;0000;;;8,96;
190430;0000;;;10,63;
190501;0000;;;11,61;
190502;0000;;;11,23;
190503;0000;;;8,18;
190504;0000;;;8,56;
190505;0000;;;7,49;
190506;0000;;;7,44;
190507;0000;;;7,37;
190508;0000;;;8,71;
190509;0000;;;7,8;
190510;0000;;;9,6;
190511;0000;;;11,74;
190512;0000;;;11,67;
190513;0000;;;12,25;
190514;0000;;;10,51;
190515;0000;;;11,23;
190516;0000;;;11,99;
190517;0000;;;11,45;
190518;0000;;;7,55;
190519;0000;;;8,48;
190520;0000;;;10,03;
190521;0000;;;9,51;
190522;0000;;;13,55;
190523;0000;;;15,26;
190524;0000;;;17,97;
190525;0000;;;9,38;
190526;0000;;;8,61;
190527;0000;;;12,82;
190528;0000;;;12,92;
190529;0000;;;9,16;
190530;0000;;;5,57;
190531;0000;;;5,93;
190601;0000;;;8,84;
190602;0000;;;12,63;
190603;0000;;;15,1;
190604;0000;;;11,54;
190605;0000;;;12,45;
190606;0000;;;6,49;
190607;0000;;;6,76;
190608;0000;;;13,19;
190609;0000;;;13,61;
190610;0000;;;14,76;
190611;0000;;;10,86;
190612;0000;;;7,2;
190613;0000;;;11,13;
190614;0000;;;11,76;
190615;0000;;;13,7;
190616;0000;;;13,63;
190617;0000;;;15,89;
190618;0000;;;10,57;
190619;0000;;;17,67;
190620;0000;;;13,26;
190621;0000;;;9,84;
190622;0000;;;14,14;
190623;0000;;;10,73;
190624;0000;;;8,05;
190625;0000;;;6,7;
190626;0000;;;11,39;
190627;0000;;;12,97;
190628;0000;;;7,09;
190629;0000;;;4,42;
190630;0000;;;7,83;
190701;0000;;;12,3;
190702;0000;;;13,44;
190703;0000;;;11,42;
190704;0000;;;10,06;
190705;0000;;;13,71;
190706;0000;;;6,12;
190707;0000;;;9,36;
190708;0000;;;10,88;
190709;0000;;;10,03;
190710;0000;;;12,47;
190711;0000;;;13,31;
190712;0000;;;10,36;
190713;0000;;;13,32;
190714;0000;;;9,86;
190715;0000;;;13,72;
190716;0000;;;11,08;
190717;0000;;;10,34;
190718;0000;;;10,27;
190719;0000;;;12,24;
190720;0000;;;12,67;
190721;0000;;;6,79;
190722;0000;;;6,06;
190723;0000;;;8,69;
190724;0000;;;13,14;
190725;0000;;;15,36;
190726;0000;;;12,2;
190727;0000;;;12,28;
190728;0000;;;11,73;
190729;0000;;;11,36;
190730;0000;;;8,91;
190731;0000;;;4,68;
190801;0000;;;4,33;
190802;0000;;;8,13;
190803;0000;;;13,08;
190804;0000;;;12,16;
190805;0000;;;9,56;
190806;0000;;;5,49;
190807;0000;;;5,44;
190808;0000;;;10,9;
190809;0000;;;11,06;
190810;0000;;;9,35;
190811;0000;;;6,13;
190812;0000;;;8,16;
190813;0000;;;15,73;
190814;0000;;;6,04;
190815;0000;;;5,36;
190816;0000;;;6,06;
190817;0000;;;10,87;
190818;0000;;;11,17;
190819;0000;;;11,32;
190820;0000;;;6,13;
190821;0000;;;8,66;
190822;0000;;;8,12;
190823;0000;;;6,17;
190824;0000;;;6,25;
190825;0000;;;4,81;
190826;0000;;;8,91;
190827;0000;;;9,79;
190828;0000;;;10,03;
190829;0000;;;5,64;
190830;0000;;;8,2;
190831;0000;;;10,33;
190901;0000;;;9,83;
190902;0000;;;9,78;
190903;0000;;;11,93;
190904;0000;;;6,67;
190905;0000;;;5,51;
190906;0000;;;9,26;
190907;0000;;;5,79;
190908;0000;;;3,3;
190909;0000;;;5;
190910;0000;;;9,82;
190911;0000;;;6,51;
190912;0000;;;8,94;
190913;0000;;;6,33;
190914;0000;;;4,75;
190915;0000;;;5,23;
190916;0000;;;4,44;
190917;0000;;;9,07;
190918;0000;;;6,16;
190919;0000;;;8,47;
190920;0000;;;6,21;
190921;0000;;;9,66;
190922;0000;;;5,86;
190923;0000;;;8,56;
190924;0000;;;6,99;
190925;0000;;;7,11;
190926;0000;;;5,15;
190927;0000;;;5,1;
190928;0000;;;6,28;
190929;0000;;;4,54;
190930;0000;;;4,24;
191001;0000;;;5,76;
191002;0000;;;5,11;
191003;0000;;;4,72;
191004;0000;;;4,73;
191005;0000;;;7,23;
191006;0000;;;5,45;
191007;0000;;;4,4;
191008;0000;;;8,58;
191009;0000;;;7,27;
191010;0000;;;7,19;
191011;0000;;;8,14;
191012;0000;;;6,45;
191013;0000;;;8,73;
191014;0000;;;4,82;
191015;0000;;;5,13;
191016;0000;;;6,27;
191017;0000;;;3,82;
191018;0000;;;7,21;
191019;0000;;;4,18;
191020;0000;;;3,62;
191021;0000;;;4,15;
191022;0000;;;7,09;
191023;0000;;;7,47;
191024;0000;;;4,93;
191025;0000;;;6,16;
191026;0000;;;6;
191027;0000;;;4,95;
191028;0000;;;5,11;
191029;0000;;;7,23;
191030;0000;;;4,11;
191031;0000;;;6,55;
191101;0000;;;6,31;
191102;0000;;;4,88;
191103;0000;;;3,75;
191104;0000;;;3,69;
191105;0000;;;5,97;
191106;0000;;;4,87;
191107;0000;;;5,2;
191108;0000;;;4,5;
191109;0000;;;5,56;
191110;0000;;;6,26;
191111;0000;;;3,6;
191112;0000;;;3,97;
191113;0000;;;3,52;
191114;0000;;;5,59;
191115;0000;;;4,08;
191116;0000;;;3,27;
191117;0000;;;5,17;
191118;0000;;;7,32;
191119;0000;;;4,5;
191120;0000;;;5,97;
191121;0000;;;5,91;
191122;0000;;;5,51;
191123;0000;;;6,29;
191124;0000;;;;
191125;0000;;;2,82;
191126;0000;;;3,14;
191127;0000;;;4,84;
191128;0000;;;4,56;
191129;0000;;;3,74;
191130;0000;;;5,75;
191201;0000;;;4,34;
191202;0000;;;4,41;
191203;0000;;;4,58;
191204;0000;;;5,03;
191205;0000;;;5,87;
191206;0000;;;3,5;
191207;0000;;;3,67;
191208;0000;;;3,79;
191209;0000;;;3,46;
191210;0000;;;4,08;
191211;0000;;;3,47;
191212;0000;;;7,32;
191213;0000;;;6,93;
191214;0000;;;5,03;
191215;0000;;;3,77;
191216;0000;;;4,82;
191217;0000;;;5,35;
191218;0000;;;4,52;
191219;0000;;;4,62;
191220;0000;;;5,8;
191221;0000;;;4,65;
191222;0000;;;4,68;
191223;0000;;;3,44;
191224;0000;;;4,09;
191225;0000;;;3,73;
191226;0000;;;4,74;
191227;0000;;;4,15;
191228;0000;;;5,28;
191229;0000;;;3,7;
191230;0000;;;4,16;
191231;0000;;;4,67;
200101;0000;;;3,97;
200102;0000;;;6,23;
200103;0000;;;4,25;
200104;0000;;;4,4;
200105;0000;;;4,52;
200106;0000;;;4,02;
200107;0000;;;6,37;
200108;0000;;;4,54;
200109;0000;;;5,81;
200110;0000;;;5,23;
200111;0000;;;4,68;
200112;0000;;;3,56;
200113;0000;;;3,73;
200114;0000;;;3,74;
200115;0000;;;3,95;
200116;0000;;;4,38;
200117;0000;;;8,29;
200118;0000;;;4,93;
200119;0000;;;3,45;
200120;0000;;;3,51;
200121;0000;;;3,33;
200122;0000;;;4,74;
200123;0000;;;4,97;
200124;0000;;;5,23;
200125;0000;;;5,63;
200126;0000;;;3,66;
200127;0000;;;3,65;
200128;0000;;;3,98;
200129;0000;;;4,01;
200130;0000;;;5,63;
200131;0000;;;4,19;
200201;0000;;;5,08;
200202;0000;;;6,71;
200203;0000;;;7,07;
200204;0000;;;5,72;
200205;0000;;;4,37;
200206;0000;;;5,23;
200207;0000;;;7,2;
200208;0000;;;6,63;
200209;0000;;;7,34;
200210;0000;;;5,01;
200211;0000;;;4,55;
200212;0000;;;4,28;
200213;0000;;;5,1;
200214;0000;;;6,03;
200215;0000;;;4,27;
200216;0000;;;3,55;
200217;0000;;;3,76;
200218;0000;;;7,37;
200219;0000;;;5,72;
200220;0000;;;5,32;
200221;0000;;;4,8;
200222;0000;;;6,13;
200223;0000;;;8,05;
200224;0000;;;5,4;
200225;0000;;;8,03;
200226;0000;;;6,9;
200227;0000;;;4,18;
200228;0000;;;3,39;
200229;0000;;;3,83;
200301;0000;;;4,65;
200302;0000;;;3,62;
200303;0000;;;5,25;
200304;0000;;;4,34;
200305;0000;;;6,58;
200306;0000;;;3,85;
200307;0000;;;7,53;
200308;0000;;;5,41;
200309;0000;;;9,3;
200310;0000;;;5,2;
200311;0000;;;4,08;
200312;0000;;;5,08;
200313;0000;;;5,42;
200314;0000;;;5,36;
200315;0000;;;5,52;
200316;0000;;;4,1;
200317;0000;;;7,21;
200318;0000;;;9,43;
200319;0000;;;5;
200320;0000;;;3,23;
200321;0000;;;8;
200322;0000;;;7,72;
200323;0000;;;8,54;
200324;0000;;;7,23;
200325;0000;;;6,64;
200326;0000;;;4,13;
200327;0000;;;3,91;
200328;0000;;;4,02;
200329;0000;;;5,95;
200330;0000;;;6,01;
200331;0000;;;7,91;
200401;0000;;;7,26;
200402;0000;;;10,03;
200403;0000;;;9,1;
200404;0000;;;5,06;
200405;0000;;;7,63;
200406;0000;;;11;
200407;0000;;;10,83;
200408;0000;;;11,03;
200409;0000;;;3,96;
200410;0000;;;4,28;
200411;0000;;;6,79;
200412;0000;;;5,03;
200413;0000;;;7,49;
200414;0000;;;12,8;
200415;0000;;;15,55;
200416;0000;;;11,71;
200417;0000;;;9,13;
200418;0000;;;8,98;
200419;0000;;;7,87;
200420;0000;;;7,55;
200421;0000;;;8,61;
200422;0000;;;10,33;
200423;0000;;;6,4;
200424;0000;;;8,89;
200425;0000;;;10,08;
200426;0000;;;10,05;
200427;0000;;;10,97;
200428;0000;;;5,77;
200429;0000;;;11,28;
200430;0000;;;11,77;
200501;0000;;;12,48;
200502;0000;;;8,16;
200503;0000;;;9,57;
200504;0000;;;7,1;
200505;0000;;;8,88;
200506;0000;;;11,66;
200507;0000;;;11,89;
200508;0000;;;10,33;
200509;0000;;;7,3;
200510;0000;;;9,56;
200511;0000;;;8,77;
200512;0000;;;13,1;
200513;0000;;;12,92;
200514;0000;;;14,23;
200515;0000;;;12,63;
200516;0000;;;6,18;
200517;0000;;;9,13;
200518;0000;;;6,84;
200519;0000;;;9,85;
200520;0000;;;10,98;
200521;0000;;;8,75;
200522;0000;;;12,63;
200523;0000;;;15,28;
200524;0000;;;13,18;
200525;0000;;;9,85;
200526;0000;;;7,75;
200527;0000;;;9,2;
200528;0000;;;10,5;
200529;0000;;;10,28;
200530;0000;;;10,09;
200531;0000;;;9,69;
200601;0000;;;9,72;
200602;0000;;;12,41;
200603;0000;;;7,32;
200604;0000;;;12,92;
200605;0000;;;13,91;
200606;0000;;;14;
200607;0000;;;12,3;
200608;0000;;;12,89;
200609;0000;;;12,44;
200610;0000;;;12,37;
200611;0000;;;10,64;
200612;0000;;;6,34;
200613;0000;;;11,1;
200614;0000;;;11,38;
200615;0000;;;7,7;
200616;0000;;;9,74;
200617;0000;;;7,34;
200618;0000;;;13,6;
200619;0000;;;10,48;
200620;0000;;;7,38;
200621;0000;;;9,44;
200622;0000;;;11,26;
200623;0000;;;8,91;
200624;0000;;;9,88;
200625;0000;;;10,13;
200626;0000;;;11,9;
200627;0000;;;16,44;
200628;0000;;;9,98;
200629;0000;;;6,58;
200630;0000;;;7,88;
200701;0000;;;11,9;
200702;0000;;;8,45;
200703;0000;;;11,56;
200704;0000;;;7,59;
200705;0000;;;6,31;
200706;0000;;;6,97;
200707;0000;;;10,18;
200708;0000;;;9,49;
200709;0000;;;9,54;
200710;0000;;;9,63;
200711;0000;;;12,31;
200712;0000;;;9,28;
