FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
170820;0000;;;17;
170821;0000;;;16;
170822;0000;;;28;
170823;0000;;;25;
170824;0000;;;25;
170825;0000;;;15;
170826;0000;;;18;
170827;0000;;;22;
170828;0000;;;15;
170829;0000;;;21;
170830;0000;;;16;
170831;0000;;;17;
170901;0000;;;26;
170902;0000;;;19;
170903;0000;;;24;
170904;0000;;;20;
170905;0000;;;17;
170906;0000;;;20;
170907;0000;;;18;
170908;0000;;;25;
170909;0000;;;19;
170910;0000;;;20;
170911;0000;;;15;
170912;0000;;;23;
170913;0000;;;20;
170914;0000;;;20;
170915;0000;;;17;
170916;0000;;;16;
170917;0000;;;22;
170918;0000;;;23;
170919;0000;;;24;
170920;0000;;;18;
170921;0000;;;17;
170922;0000;;;18;
170923;0000;;;18;
170924;0000;;;19;
170925;0000;;;16;
170926;0000;;;19;
170927;0000;;;18;
170928;0000;;;21;
170929;0000;;;18;
170930;0000;;;15;
171001;0000;;;18;
171002;0000;;;16;
171003;0000;;;14;
171004;0000;;;14;
171005;0000;;;21;
171006;0000;;;17;
171007;0000;;;20;
171008;0000;;;20;
171009;0000;;;19;
171010;0000;;;19;
171011;0000;;;19;
171012;0000;;;18;
171013;0000;;;15;
171014;0000;;;21;
171015;0000;;;26;
171016;0000;;;19;
171017;0000;;;19;
171018;0000;;;18;
171019;0000;;;17;
171020;0000;;;20;
171021;0000;;;19;
171022;0000;;;20;
171023;0000;;;16;
171024;0000;;;16;
171025;0000;;;20;
171026;0000;;;22;
171027;0000;;;18;
171028;0000;;;20;
171029;0000;;;21;
171030;0000;;;19;
171031;0000;;;15;
171101;0000;;;14;
171102;0000;;;17;
171103;0000;;;16;
171104;0000;;;14;
171105;0000;;;12;
171106;0000;;;12;
171107;0000;;;19;
171108;0000;;;16;
171109;0000;;;18;
171110;0000;;;17;
171111;0000;;;22;
171112;0000;;;21;
171113;0000;;;18;
171114;0000;;;14;
171115;0000;;;21;
171116;0000;;;19;
171117;0000;;;17;
171118;0000;;;17;
171119;0000;;;17;
171120;0000;;;16;
171121;0000;;;18;
171122;0000;;;19;
171123;0000;;;22;
171124;0000;;;22;
171125;0000;;;17;
171126;0000;;;18;
171127;0000;;;17;
171128;0000;;;20;
171129;0000;;;20;
171130;0000;;;16;
171201;0000;;;18;
171202;0000;;;19;
171203;0000;;;19;
171204;0000;;;15;
171205;0000;;;22;
171206;0000;;;24;
171207;0000;;;21;
171208;0000;;;20;
171209;0000;;;15;
171210;0000;;;16;
171211;0000;;;20;
171212;0000;;;17;
171213;0000;;;11;
171214;0000;;;13;
171215;0000;;;13;
171216;0000;;;10;
171217;0000;;;14;
171218;0000;;;15;
171219;0000;;;18;
171220;0000;;;14;
171221;0000;;;13;
171222;0000;;;16;
171223;0000;;;17;
171224;0000;;;16;
171225;0000;;;12;
171226;0000;;;9;
171227;0000;;;12;
171228;0000;;;13;
171229;0000;;;11;
171230;0000;;;9;
171231;0000;;;15;
180101;0000;;;18;
180102;0000;;;16;
180103;0000;;;11;
180104;0000;;;9;
180105;0000;;;16;
180106;0000;;;16;
180107;0000;;;14;
180108;0000;;;10;
180109;0000;;;9;
180110;0000;;;10;
180111;0000;;;12;
180112;0000;;;13;
180113;0000;;;13;
180114;0000;;;14;
180115;0000;;;15;
180116;0000;;;15;
180117;0000;;;13;
180118;0000;;;12;
180119;0000;;;14;
180120;0000;;;14;
180121;0000;;;14;
180122;0000;;;9;
180123;0000;;;14;
180124;0000;;;9;
180125;0000;;;12;
180126;0000;;;11;
180127;0000;;;10;
180128;0000;;;11;
180129;0000;;;10;
180130;0000;;;11;
180131;0000;;;11;
180201;0000;;;10;
180202;0000;;;11;
180203;0000;;;14;
180204;0000;;;12;
180205;0000;;;14;
180206;0000;;;11;
180207;0000;;;13;
180208;0000;;;15;
180209;0000;;;14;
180210;0000;;;15;
180211;0000;;;14;
180212;0000;;;10;
180213;0000;;;9;
180214;0000;;;10;
180215;0000;;;12;
180216;0000;;;12;
180217;0000;;;7;
180218;0000;;;6;
180219;0000;;;8;
180220;0000;;;9;
180221;0000;;;10;
180222;0000;;;11;
180223;0000;;;9;
180224;0000;;;12;
180225;0000;;;11;
180226;0000;;;8;
180227;0000;;;9;
180228;0000;;;11;
180301;0000;;;10;
180302;0000;;;8;
180303;0000;;;9;
180304;0000;;;8;
180305;0000;;;11;
180306;0000;;;15;
180307;0000;;;17;
180308;0000;;;15;
180309;0000;;;11;
180310;0000;;;15;
180311;0000;;;17;
180312;0000;;;13;
180313;0000;;;15;
180314;0000;;;14;
180315;0000;;;14;
180316;0000;;;12;
180317;0000;;;12;
180318;0000;;;16;
180319;0000;;;15;
180320;0000;;;14;
180321;0000;;;13;
180322;0000;;;12;
180323;0000;;;10;
180324;0000;;;15;
180325;0000;;;16;
180326;0000;;;15;
180327;0000;;;14;
180328;0000;;;21;
180329;0000;;;15;
180330;0000;;;16;
180331;0000;;;16;
180401;0000;;;14;
180402;0000;;;18;
180403;0000;;;19;
180404;0000;;;22;
180405;0000;;;14;
180406;0000;;;19;
180407;0000;;;21;
180408;0000;;;15;
180409;0000;;;13;
180410;0000;;;11;
180411;0000;;;12;
180412;0000;;;15;
180413;0000;;;14;
180414;0000;;;16;
180415;0000;;;20;
180416;0000;;;20;
180417;0000;;;15;
180418;0000;;;15;
180419;0000;;;18;
180420;0000;;;17;
180421;0000;;;13;
180422;0000;;;11;
180423;0000;;;11;
180424;0000;;;14;
180425;0000;;;15;
180426;0000;;;12;
180427;0000;;;13;
180428;0000;;;12;
180429;0000;;;20;
180430;0000;;;19;
180501;0000;;;13;
180502;0000;;;12;
180503;0000;;;14;
180504;0000;;;15;
180505;0000;;;18;
180506;0000;;;16;
180507;0000;;;14;
180508;0000;;;17;
180509;0000;;;12;
180510;0000;;;14;
180511;0000;;;16;
180512;0000;;;19;
180513;0000;;;21;
180514;0000;;;14;
180515;0000;;;9;
180516;0000;;;12;
180517;0000;;;16;
180518;0000;;;17;
180519;0000;;;15;
180520;0000;;;16;
180521;0000;;;14;
180522;0000;;;11;
180523;0000;;;17;
180524;0000;;;21;
180525;0000;;;24;
180526;0000;;;19;
180527;0000;;;17;
180528;0000;;;16;
180529;0000;;;22;
180530;0000;;;24;
180531;0000;;;29;
180601;0000;;;19;
180602;0000;;;22;
180603;0000;;;25;
180604;0000;;;17;
180605;0000;;;11;
180606;0000;;;22;
180607;0000;;;20;
180608;0000;;;19;
180609;0000;;;;
180610;0000;;;28;
180611;0000;;;27;
180612;0000;;;25;
180613;0000;;;18;
180614;0000;;;15;
180615;0000;;;12;
180616;0000;;;16;
180617;0000;;;15;
180618;0000;;;16;
180619;0000;;;15;
180620;0000;;;14;
180621;0000;;;17;
180622;0000;;;20;
180623;0000;;;12;
180624;0000;;;22;
180625;0000;;;19;
180626;0000;;;16;
180627;0000;;;18;
180628;0000;;;20;
180629;0000;;;15;
180630;0000;;;18;
180701;0000;;;22;
180702;0000;;;23;
180703;0000;;;23;
180704;0000;;;29;
180705;0000;;;29;
180706;0000;;;29;
180707;0000;;;21;
180708;0000;;;17;
180709;0000;;;18;
180710;0000;;;21;
180711;0000;;;22;
180712;0000;;;17;
180713;0000;;;19;
180714;0000;;;19;
180715;0000;;;25;
180716;0000;;;18;
180717;0000;;;25;
180718;0000;;;30;
180719;0000;;;26;
180720;0000;;;24;
180721;0000;;;21;
180722;0000;;;29;
180723;0000;;;23;
180724;0000;;;23;
180725;0000;;;22;
180726;0000;;;26;
180727;0000;;;27;
180728;0000;;;25;
180729;0000;;;22;
180730;0000;;;20;
180731;0000;;;18;
180801;0000;;;24;
180802;0000;;;30;
180803;0000;;;27;
180804;0000;;;22;
180805;0000;;;18;
180806;0000;;;20;
180807;0000;;;32;
180808;0000;;;25;
180809;0000;;;19;
180810;0000;;;20;
180811;0000;;;23;
180812;0000;;;23;
180813;0000;;;24;
180814;0000;;;26;
180815;0000;;;22;
180816;0000;;;23;
180817;0000;;;22;
180818;0000;;;29;
180819;0000;;;26;
180820;0000;;;23;
180821;0000;;;22;
180822;0000;;;25;
180823;0000;;;26;
180824;0000;;;30;
180825;0000;;;26;
180826;0000;;;25;
180827;0000;;;23;
180828;0000;;;27;
180829;0000;;;29;
180830;0000;;;30;
180831;0000;;;26;
180901;0000;;;24;
180902;0000;;;22;
180903;0000;;;11;
180904;0000;;;18;
180905;0000;;;20;
180906;0000;;;14;
180907;0000;;;16;
180908;0000;;;15;
180909;0000;;;17;
180910;0000;;;16;
180911;0000;;;21;
180912;0000;;;19;
180913;0000;;;22;
180914;0000;;;26;
180915;0000;;;27;
180916;0000;;;18;
180917;0000;;;19;
180918;0000;;;24;
180919;0000;;;18;
180920;0000;;;15;
180921;0000;;;15;
180922;0000;;;17;
180923;0000;;;22;
180924;0000;;;22;
180925;0000;;;20;
180926;0000;;;21;
180927;0000;;;19;
180928;0000;;;15;
180929;0000;;;19;
180930;0000;;;25;
181001;0000;;;24;
181002;0000;;;20;
181003;0000;;;19;
181004;0000;;;20;
181005;0000;;;21;
181006;0000;;;21;
181007;0000;;;29;
181008;0000;;;22;
181009;0000;;;21;
181010;0000;;;15;
181011;0000;;;24;
181012;0000;;;25;
181013;0000;;;24;
181014;0000;;;24;
181015;0000;;;18;
181016;0000;;;16;
181017;0000;;;12;
181018;0000;;;16;
181019;0000;;;17;
181020;0000;;;21;
181021;0000;;;19;
181022;0000;;;19;
181023;0000;;;17;
181024;0000;;;17;
181025;0000;;;22;
181026;0000;;;16;
181027;0000;;;14;
181028;0000;;;13;
181029;0000;;;14;
181030;0000;;;16;
181031;0000;;;17;
181101;0000;;;17;
181102;0000;;;16;
181103;0000;;;17;
181104;0000;;;16;
181105;0000;;;17;
181106;0000;;;18;
181107;0000;;;20;
181108;0000;;;16;
181109;0000;;;11;
181110;0000;;;9;
181111;0000;;;13;
181112;0000;;;14;
181113;0000;;;14;
181114;0000;;;16;
181115;0000;;;12;
181116;0000;;;18;
181117;0000;;;15;
181118;0000;;;18;
181119;0000;;;18;
181120;0000;;;13;
181121;0000;;;11;
181122;0000;;;14;
181123;0000;;;19;
181124;0000;;;19;
181125;0000;;;19;
181126;0000;;;17;
181127;0000;;;17;
181128;0000;;;21;
181129;0000;;;23;
181130;0000;;;17;
181201;0000;;;16;
181202;0000;;;19;
181203;0000;;;18;
181204;0000;;;17;
181205;0000;;;13;
181206;0000;;;18;
181207;0000;;;19;
181208;0000;;;12;
181209;0000;;;12;
181210;0000;;;11;
181211;0000;;;12;
181212;0000;;;13;
181213;0000;;;15;
181214;0000;;;17;
181215;0000;;;15;
181216;0000;;;12;
181217;0000;;;12;
181218;0000;;;13;
181219;0000;;;11;
181220;0000;;;11;
181221;0000;;;13;
181222;0000;;;14;
181223;0000;;;16;
181224;0000;;;14;
181225;0000;;;11;
181226;0000;;;9;
181227;0000;;;13;
181228;0000;;;13;
181229;0000;;;11;
181230;0000;;;14;
181231;0000;;;13;
190101;0000;;;13;
190102;0000;;;16;
190103;0000;;;14;
190104;0000;;;12;
190105;0000;;;16;
190106;0000;;;11;
190107;0000;;;10;
190108;0000;;;8;
190109;0000;;;8;
190110;0000;;;13;
190111;0000;;;11;
190112;0000;;;10;
190113;0000;;;10;
190114;0000;;;12;
190115;0000;;;13;
190116;0000;;;14;
190117;0000;;;14;
190118;0000;;;17;
190119;0000;;;20;
190120;0000;;;20;
190121;0000;;;17;
190122;0000;;;18;
190123;0000;;;18;
190124;0000;;;19;
190125;0000;;;18;
190126;0000;;;17;
190127;0000;;;21;
190128;0000;;;18;
190129;0000;;;20;
190130;0000;;;16;
190131;0000;;;23;
190201;0000;;;18;
190202;0000;;;18;
190203;0000;;;14;
190204;0000;;;22;
190205;0000;;;23;
190206;0000;;;24;
190207;0000;;;20;
190208;0000;;;17;
190209;0000;;;20;
190210;0000;;;18;
190211;0000;;;11;
190212;0000;;;15;
190213;0000;;;18;
190214;0000;;;21;
190215;0000;;;24;
190216;0000;;;20;
190217;0000;;;13;
190218;0000;;;20;
190219;0000;;;20;
190220;0000;;;20;
190221;0000;;;16;
190222;0000;;;13;
190223;0000;;;14;
190224;0000;;;18;
190225;0000;;;18;
190226;0000;;;17;
190227;0000;;;19;
190228;0000;;;17;
190301;0000;;;15;
190302;0000;;;19;
190303;0000;;;19;
190304;0000;;;14;
190305;0000;;;17;
190306;0000;;;13;
190307;0000;;;11;
190308;0000;;;15;
190309;0000;;;16;
190310;0000;;;15;
190311;0000;;;12;
190312;0000;;;13;
190313;0000;;;17;
190314;0000;;;18;
190315;0000;;;18;
190316;0000;;;18;
190317;0000;;;19;
190318;0000;;;16;
190319;0000;;;18;
190320;0000;;;20;
190321;0000;;;17;
190322;0000;;;17;
190323;0000;;;23;
190324;0000;;;20;
190325;0000;;;22;
190326;0000;;;18;
190327;0000;;;20;
190328;0000;;;24;
190329;0000;;;25;
190330;0000;;;22;
190331;0000;;;20;
190401;0000;;;19;
190402;0000;;;22;
190403;0000;;;24;
190404;0000;;;19;
190405;0000;;;17;
190406;0000;;;19;
190407;0000;;;21;
190408;0000;;;27;
190409;0000;;;23;
190410;0000;;;23;
190411;0000;;;22;
190412;0000;;;22;
190413;0000;;;23;
190414;0000;;;17;
190415;0000;;;15;
190416;0000;;;16;
190417;0000;;;20;
190418;0000;;;23;
190419;0000;;;14;
190420;0000;;;16;
190421;0000;;;17;
190422;0000;;;18;
190423;0000;;;19;
190424;0000;;;14;
190425;0000;;;14;
190426;0000;;;13;
190427;0000;;;17;
190428;0000;;;14;
190429;0000;;;15;
190430;0000;;;15;
190501;0000;;;17;
190502;0000;;;13;
190503;0000;;;12;
190504;0000;;;11;
190505;0000;;;11;
190506;0000;;;14;
190507;0000;;;18;
190508;0000;;;13;
190509;0000;;;19;
190510;0000;;;17;
190511;0000;;;17;
190512;0000;;;15;
190513;0000;;;16;
190514;0000;;;23;
190515;0000;;;23;
190516;0000;;;20;
190517;0000;;;15;
190518;0000;;;17;
190519;0000;;;15;
190520;0000;;;15;
190521;0000;;;18;
190522;0000;;;15;
190523;0000;;;15;
190524;0000;;;14;
190525;0000;;;22;
190526;0000;;;20;
190527;0000;;;13;
190528;0000;;;15;
190529;0000;;;19;
190530;0000;;;21;
190531;0000;;;20;
190601;0000;;;17;
190602;0000;;;12;
190603;0000;;;11;
190604;0000;;;13;
190605;0000;;;11;
190606;0000;;;19;
190607;0000;;;21;
190608;0000;;;14;
190609;0000;;;13;
190610;0000;;;11;
190611;0000;;;16;
190612;0000;;;20;
190613;0000;;;14;
190614;0000;;;14;
190615;0000;;;14;
190616;0000;;;14;
190617;0000;;;11;
190618;0000;;;16;
190619;0000;;;10;
190620;0000;;;13;
190621;0000;;;19;
190622;0000;;;13;
190623;0000;;;14;
190624;0000;;;18;
190625;0000;;;23;
190626;0000;;;16;
190627;0000;;;15;
190628;0000;;;22;
190629;0000;;;25;
190630;0000;;;16;
190701;0000;;;11;
190702;0000;;;13;
190703;0000;;;16;
190704;0000;;;17;
190705;0000;;;12;
190706;0000;;;21;
190707;0000;;;17;
190708;0000;;;13;
190709;0000;;;16;
190710;0000;;;14;
190711;0000;;;12;
190712;0000;;;17;
190713;0000;;;15;
190714;0000;;;19;
190715;0000;;;14;
190716;0000;;;17;
190717;0000;;;17;
190718;0000;;;15;
190719;0000;;;15;
190720;0000;;;13;
190721;0000;;;25;
190722;0000;;;23;
190723;0000;;;19;
190724;0000;;;17;
190725;0000;;;16;
190726;0000;;;18;
190727;0000;;;17;
190728;0000;;;16;
190729;0000;;;13;
190730;0000;;;16;
190731;0000;;;25;
190801;0000;;;29;
190802;0000;;;23;
190803;0000;;;16;
190804;0000;;;20;
190805;0000;;;27;
190806;0000;;;28;
190807;0000;;;27;
190808;0000;;;20;
190809;0000;;;20;
190810;0000;;;23;
190811;0000;;;25;
190812;0000;;;23;
190813;0000;;;15;
190814;0000;;;24;
190815;0000;;;22;
190816;0000;;;24;
190817;0000;;;16;
190818;0000;;;12;
190819;0000;;;9;
190820;0000;;;14;
190821;0000;;;16;
190822;0000;;;15;
190823;0000;;;18;
190824;0000;;;17;
190825;0000;;;19;
190826;0000;;;13;
190827;0000;;;19;
190828;0000;;;14;
190829;0000;;;18;
190830;0000;;;19;
190831;0000;;;18;
190901;0000;;;18;
190902;0000;;;18;
190903;0000;;;18;
190904;0000;;;26;
190905;0000;;;27;
190906;0000;;;18;
190907;0000;;;22;
190908;0000;;;28;
190909;0000;;;27;
190910;0000;;;18;
190911;0000;;;21;
190912;0000;;;21;
190913;0000;;;26;
190914;0000;;;31;
190915;0000;;;24;
190916;0000;;;25;
190917;0000;;;20;
190918;0000;;;23;
190919;0000;;;20;
190920;0000;;;23;
190921;0000;;;19;
190922;0000;;;26;
190923;0000;;;25;
190924;0000;;;27;
190925;0000;;;25;
190926;0000;;;27;
190927;0000;;;26;
190928;0000;;;22;
190929;0000;;;24;
190930;0000;;;23;
191001;0000;;;23;
191002;0000;;;25;
191003;0000;;;26;
191004;0000;;;26;
191005;0000;;;22;
191006;0000;;;21;
191007;0000;;;20;
191008;0000;;;20;
191009;0000;;;25;
191010;0000;;;26;
191011;0000;;;23;
191012;0000;;;26;
191013;0000;;;19;
191014;0000;;;21;
191015;0000;;;21;
191016;0000;;;20;
191017;0000;;;26;
191018;0000;;;22;
191019;0000;;;27;
191020;0000;;;26;
191021;0000;;;25;
191022;0000;;;20;
191023;0000;;;20;
191024;0000;;;24;
191025;0000;;;19;
191026;0000;;;16;
191027;0000;;;15;
191028;0000;;;20;
191029;0000;;;17;
191030;0000;;;23;
191031;0000;;;19;
191101;0000;;;17;
191102;0000;;;19;
191103;0000;;;21;
191104;0000;;;20;
191105;0000;;;18;
191106;0000;;;19;
191107;0000;;;18;
191108;0000;;;20;
191109;0000;;;21;
191110;0000;;;19;
191111;0000;;;22;
191112;0000;;;19;
191113;0000;;;17;
191114;0000;;;15;
191115;0000;;;11;
191116;0000;;;12;
191117;0000;;;17;
191118;0000;;;19;
191119;0000;;;22;
191120;0000;;;19;
191121;0000;;;18;
191122;0000;;;13;
191123;0000;;;12;
191124;0000;;;;
191125;0000;;;19;
191126;0000;;;21;
191127;0000;;;19;
191128;0000;;;17;
191129;0000;;;18;
191130;0000;;;18;
191201;0000;;;18;
191202;0000;;;19;
191203;0000;;;18;
191204;0000;;;18;
191205;0000;;;17;
191206;0000;;;18;
191207;0000;;;18;
191208;0000;;;22;
191209;0000;;;21;
191210;0000;;;14;
191211;0000;;;14;
191212;0000;;;18;
191213;0000;;;17;
191214;0000;;;15;
191215;0000;;;18;
191216;0000;;;17;
191217;0000;;;17;
191218;0000;;;14;
191219;0000;;;10;
191220;0000;;;17;
191221;0000;;;19;
191222;0000;;;16;
191223;0000;;;14;
191224;0000;;;14;
191225;0000;;;21;
191226;0000;;;19;
191227;0000;;;20;
191228;0000;;;18;
191229;0000;;;19;
191230;0000;;;22;
191231;0000;;;22;
200101;0000;;;24;
200102;0000;;;18;
200103;0000;;;21;
200104;0000;;;21;
200105;0000;;;21;
200106;0000;;;21;
200107;0000;;;18;
200108;0000;;;18;
200109;0000;;;17;
200110;0000;;;23;
200111;0000;;;23;
200112;0000;;;24;
200113;0000;;;19;
200114;0000;;;18;
200115;0000;;;21;
200116;0000;;;24;
200117;0000;;;22;
200118;0000;;;20;
200119;0000;;;20;
200120;0000;;;22;
200121;0000;;;27;
200122;0000;;;22;
200123;0000;;;20;
200124;0000;;;19;
200125;0000;;;21;
200126;0000;;;25;
200127;0000;;;23;
200128;0000;;;24;
200129;0000;;;22;
200130;0000;;;26;
200131;0000;;;25;
200201;0000;;;23;
200202;0000;;;20;
200203;0000;;;15;
200204;0000;;;10;
200205;0000;;;13;
200206;0000;;;14;
200207;0000;;;16;
200208;0000;;;15;
200209;0000;;;16;
200210;0000;;;15;
200211;0000;;;15;
200212;0000;;;15;
200213;0000;;;16;
200214;0000;;;15;
200215;0000;;;15;
200216;0000;;;11;
200217;0000;;;12;
200218;0000;;;14;
200219;0000;;;15;
200220;0000;;;17;
200221;0000;;;18;
200222;0000;;;16;
200223;0000;;;16;
200224;0000;;;19;
200225;0000;;;14;
200226;0000;;;16;
200227;0000;;;22;
200228;0000;;;18;
200229;0000;;;21;
200301;0000;;;21;
200302;0000;;;16;
200303;0000;;;15;
200304;0000;;;16;
200305;0000;;;14;
200306;0000;;;22;
200307;0000;;;13;
200308;0000;;;18;
200309;0000;;;14;
200310;0000;;;20;
200311;0000;;;16;
200312;0000;;;14;
200313;0000;;;8;
200314;0000;;;14;
200315;0000;;;15;
200316;0000;;;16;
200317;0000;;;16;
200318;0000;;;12;
200319;0000;;;19;
200320;0000;;;24;
200321;0000;;;17;
200322;0000;;;16;
200323;0000;;;14;
200324;0000;;;10;
200325;0000;;;10;
200326;0000;;;16;
200327;0000;;;18;
200328;0000;;;17;
200329;0000;;;15;
200330;0000;;;16;
200331;0000;;;15;
200401;0000;;;17;
200402;0000;;;18;
200403;0000;;;20;
200404;0000;;;22;
200405;0000;;;15;
200406;0000;;;13;
200407;0000;;;16;
200408;0000;;;17;
200409;0000;;;19;
200410;0000;;;21;
200411;0000;;;17;
200412;0000;;;18;
200413;0000;;;18;
200414;0000;;;18;
200415;0000;;;19;
200416;0000;;;16;
200417;0000;;;11;
200418;0000;;;9;
200419;0000;;;11;
200420;0000;;;17;
200421;0000;;;17;
200422;0000;;;17;
200423;0000;;;21;
200424;0000;;;14;
200425;0000;;;10;
200426;0000;;;8;
200427;0000;;;10;
200428;0000;;;16;
200429;0000;;;13;
200430;0000;;;14;
200501;0000;;;13;
200502;0000;;;16;
200503;0000;;;12;
200504;0000;;;14;
200505;0000;;;12;
200506;0000;;;11;
200507;0000;;;;
200508;0000;;;20;
200509;0000;;;19;
200510;0000;;;14;
200511;0000;;;;
200512;0000;;;;
200513;0000;;;13;
200514;0000;;;17;
200515;0000;;;16;
200516;0000;;;14;
200517;0000;;;15;
200518;0000;;;22;
200519;0000;;;18;
200520;0000;;;9;
200521;0000;;;9;
200522;0000;;;;
200523;0000;;;;
200524;0000;;;11;
200525;0000;;;11;
200526;0000;;;17;
200527;0000;;;13;
200528;0000;;;10;
200529;0000;;;7;
200530;0000;;;9;
200531;0000;;;12;
200601;0000;;;12;
200602;0000;;;8;
200603;0000;;;18;
200604;0000;;;9;
200605;0000;;;11;
200606;0000;;;11;
200607;0000;;;9;
200608;0000;;;9;
200609;0000;;;12;
200610;0000;;;12;
200611;0000;;;14;
200612;0000;;;19;
200613;0000;;;8;
200614;0000;;;11;
200615;0000;;;18;
200616;0000;;;13;
200617;0000;;;17;
200618;0000;;;7;
200619;0000;;;11;
200620;0000;;;11;
200621;0000;;;9;
200622;0000;;;9;
200623;0000;;;12;
200624;0000;;;14;
200625;0000;;;11;
200626;0000;;;9;
200627;0000;;;5;
200628;0000;;;11;
200629;0000;;;18;
200630;0000;;;13;
200701;0000;;;8;
200702;0000;;;10;
200703;0000;;;8;
200704;0000;;;15;
200705;0000;;;19;
200706;0000;;;13;
200707;0000;;;12;
200708;0000;;;16;
200709;0000;;;12;
200710;0000;;;11;
200711;0000;;;6;
200712;0000;;;10;
200713;0000;;;9;
200714;0000;;;11;
200715;0000;;;13;
200716;0000;;;10;
200717;0000;;;13;
200718;0000;;;14;
200719;0000;;;13;
200720;0000;;;11;
200721;0000;;;16;
200722;0000;;;12;
200723;0000;;;11;
200724;0000;;;12;
200725;0000;;;15;
200726;0000;;;14;
200727;0000;;;19;
200728;0000;;;12;
200729;0000;;;14;
200730;0000;;;19;
200731;0000;;;13;
200801;0000;;;14;
200802;0000;;;14;
200803;0000;;;9;
200804;0000;;;8;
200805;0000;;;13;
200806;0000;;;18;
200807;0000;;;12;
200808;0000;;;13;
200809;0000;;;19;
200810;0000;;;18;
200811;0000;;;20;
200812;0000;;;13;
200813;0000;;;16;
200814;0000;;;21;
200815;0000;;;16;
200816;0000;;;12;
200817;0000;;;11;
200818;0000;;;14;
200819;0000;;;16;
200820;0000;;;12;
200821;0000;;;17;
200822;0000;;;20;
200823;0000;;;26;
200824;0000;;;25;
200825;0000;;;23;
200826;0000;;;20;
200827;0000;;;14;
200828;0000;;;15;
200829;0000;;;15;
200830;0000;;;14;
200831;0000;;;14;
200901;0000;;;19;
200902;0000;;;21;
200903;0000;;;17;
200904;0000;;;16;
200905;0000;;;18;
200906;0000;;;11;
200907;0000;;;18;
200908;0000;;;18;
200909;0000;;;13;
200910;0000;;;14;
200911;0000;;;17;
200912;0000;;;20;
200913;0000;;;16;
200914;0000;;;13;
200915;0000;;;21;
200916;0000;;;18;
200917;0000;;;12;
200918;0000;;;15;
200919;0000;;;15;
200920;0000;;;18;
200921;0000;;;19;
200922;0000;;;13;
200923;0000;;;15;
200924;0000;;;23;
200925;0000;;;23;
200926;0000;;;21;
200927;0000;;;16;
200928;0000;;;16;
200929;0000;;;20;
200930;0000;;;19;
201001;0000;;;21;
201002;0000;;;18;
201003;0000;;;20;
201004;0000;;;22;
201005;0000;;;18;
201006;0000;;;24;
201007;0000;;;18;
201008;0000;;;20;
201009;0000;;;19;
201010;0000;;;21;
201011;0000;;;18;
201012;0000;;;19;
201013;0000;;;21;
201014;0000;;;21;
201015;0000;;;19;
201016;0000;;;22;
201017;0000;;;18;
201018;0000;;;17;
201019;0000;;;16;
201020;0000;;;18;
201021;0000;;;19;
201022;0000;;;18;
201023;0000;;;18;
201024;0000;;;12;
201025;0000;;;20;
201026;0000;;;15;
201027;0000;;;15;
201028;0000;;;19;
201029;0000;;;14;
201030;0000;;;16;
201031;0000;;;23;
201101;0000;;;20;
201102;0000;;;18;
201103;0000;;;17;
201104;0000;;;19;
201105;0000;;;17;
201106;0000;;;16;
201107;0000;;;17;
201108;0000;;;18;
201109;0000;;;16;
201110;0000;;;17;
201111;0000;;;18;
201112;0000;;;17;
201113;0000;;;18;
201114;0000;;;18;
201115;0000;;;17;
201116;0000;;;17;
201117;0000;;;19;
201118;0000;;;18;
201119;0000;;;18;
201120;0000;;;16;
201121;0000;;;13;
201122;0000;;;12;
201123;0000;;;11;
201124;0000;;;15;
201125;0000;;;15;
201126;0000;;;18;
201127;0000;;;16;
201128;0000;;;11;
201129;0000;;;13;
201130;0000;;;14;
201201;0000;;;13;
201202;0000;;;18;
201203;0000;;;17;
201204;0000;;;17;
201205;0000;;;15;
201206;0000;;;17;
201207;0000;;;17;
201208;0000;;;13;
201209;0000;;;14;
201210;0000;;;12;
201211;0000;;;13;
201212;0000;;;13;
201213;0000;;;14;
201214;0000;;;16;
201215;0000;;;14;
201216;0000;;;17;
201217;0000;;;17;
201218;0000;;;17;
201219;0000;;;11;
201220;0000;;;14;
201221;0000;;;15;
201222;0000;;;15;
201223;0000;;;18;
201224;0000;;;15;
201225;0000;;;12;
201226;0000;;;13;
201227;0000;;;12;
201228;0000;;;9;
201229;0000;;;10;
201230;0000;;;14;
201231;0000;;;15;
210101;0000;;;15;
210102;0000;;;14;
210103;0000;;;14;
210104;0000;;;13;
210105;0000;;;16;
210106;0000;;;16;
210107;0000;;;16;
210108;0000;;;14;
210109;0000;;;15;
210110;0000;;;12;
210111;0000;;;13;
210112;0000;;;17;
210113;0000;;;15;
210114;0000;;;16;
210115;0000;;;11;
210116;0000;;;13;
210117;0000;;;13;
210118;0000;;;14;
210119;0000;;;16;
210120;0000;;;16;
210121;0000;;;14;
210122;0000;;;17;
210123;0000;;;15;
210124;0000;;;15;
210125;0000;;;13;
210126;0000;;;18;
210127;0000;;;16;
210128;0000;;;12;
210129;0000;;;7;
210130;0000;;;8;
210131;0000;;;10;
210201;0000;;;16;
210202;0000;;;17;
210203;0000;;;18;
210204;0000;;;17;
210205;0000;;;17;
210206;0000;;;19;
210207;0000;;;22;
210208;0000;;;16;
